"Gene","BetaScore"
"Spata21",0.0645568355378674
"LOC105245913",0.0645508593630869
"Hsd17b1",0.0645295715282889
"LOC102641523",0.0644823935726865
"Strbp",0.0644699306089736
"LOC102641236",0.0644556977092215
"Nfx1",0.0644178178140446
"1700016L04Rik",0.0644141775233196
"Stap1",0.0643482786051648
"Erich5",0.0643049308668867
"4930488L21Rik",0.0642783680104935
"LOC105243748",0.0642769359326042
"Slc23a1",0.0642667641352265
"Ppp1r3fos",0.0642320076228286
"LOC105245347",0.0642111264022732
"Tm6sf2",0.0642066561064042
"Hes3",0.06419387705602
"LOC102636815",0.0641551158522204
"Lamtor5",0.064147517874938
"LOC102635122",0.0640861359272841
"LOC105245866",0.0640709298381269
"Pkig",0.0640546092043044
"Pdcd4",0.0640287460347434
"Snord89",0.064000023836129
"0610038B21Rik",0.0639830736712337
"Vmn2r-ps24",0.0639733657007809
"Pcdhga3",0.0639107151863042
"Aplp2",0.0638645178908591
"Psmb6",0.0638645178908591
"Tspan3",0.0638645178908591
"Ube2b",0.0638645178908591
"Klc1",0.0638333896778276
"4930407I02Rik",0.0638216751799164
"1700030F04Rik",0.063815637353603
"4930412C18Rik",0.0638053868467559
"LOC105243400",0.0637843066040361
"4930473A02Rik",0.0637785052463867
"Lipe",0.0637671738764922
"Hmgb1-ps1",0.0637448835810524
"LOC105242660",0.0636995266651251
"Hnrnph1",0.0636706985464088
"LOC105245548",0.0636479898686265
"Chrna1",0.0636318812939759
"LOC105244890",0.063625061303429
"Fam229a",0.0634896057602249
"LOC105245649",0.0634676593215242
"Rpsa-ps9",0.0634052654702608
"Nek8",0.0633823377632037
"Nlrc3",0.063376023801207
"LOC105245297",0.0633745705169215
"LOC105246164",0.0632830847630524
"Mb",0.0632743595584029
"AA474331",0.0632577288453182
"LOC105242644",0.0632388804572669
"Abca17",0.0631952337749658
"Acot12",0.0631799040042583
"LOC105245242",0.0631790616006672
"LOC105242731",0.0631765511426678
"LOC105243068",0.0631167995529714
"Fam228a",0.0630765852958748
"Ergic3",0.063073960430711
"LOC105246925",0.0630566079675622
"LOC105244989",0.063053815768217
"Ankmy1",0.0629692720371545
"A730085K08Rik",0.062945119020657
"Tead2",0.0629339668632963
"LOC105242842",0.0629266626896256
"4732419C18Rik",0.0629248383718225
"Zfp595",0.0629246818509867
"4932441J04Rik",0.0629052812918253
"Zfp951",0.0628676440387313
"Tnfrsf13c",0.0628594229143471
"LOC102641372",0.0628540446794678
"Ssc5d",0.0628524187498424
"LOC105246446",0.062780662703702
"LOC102636563",0.0627706248420554
"9530082P21Rik",0.0627509257396637
"Zfp568",0.0627268327135862
"Plekhg4",0.0627014988997074
"LOC105242843",0.0626852606907874
"LOC105242397",0.0626810706047928
"H2afy",0.0626713304324808
"Nupr1l",0.0626307333307565
"LOC105244678",0.0626256719234466
"Dnajb6",0.0626234670198119
"LOC105245626",0.0625779350805541
"Glis1",0.0625067507619907
"Ran",0.0624957868807475
"Tk1",0.0624499509251863
"4930550C14Rik",0.0624463388833093
"LOC102634533",0.0624202610320448
"LOC102632821",0.0623836662798628
"Ttll13",0.0623263650930467
"Fam117a",0.0622860776299648
"LOC102640027",0.0622832296074789
"Rpl18",0.06224230026122
"Vps29",0.0622418020613311
"Acoxl",0.0621928090673093
"Llph-ps1",0.0621609106471986
"Zfp521",0.062119140338697
"1700020L24Rik",0.0621099187817222
"Ush2a",0.0621001443633655
"LOC105242759",0.062072646913951
"LOC102635198",0.0620725591853744
"LOC102638195",0.0620308372157917
"Capn9",0.0619969413373306
"Scand1",0.0619810377847657
"Sema3b",0.0619692184444889
"4921513H07Rik",0.0619581003166008
"Anapc13",0.0619456185088658
"Hnrnpm",0.0619401869590726
"LOC105246764",0.0618991231998281
"LOC105247093",0.0618957911942549
"Pcdhb4",0.0618477297330717
"LOC105244978",0.0618040139510486
"Gtf2i",0.0617890817520295
"Snord42b",0.061775995629127
"Gsto2",0.0617546281516132
"Rpl23a-ps2",0.0616393850003615
"Gnb2",0.061627341648206
"Kcnrg",0.0615906083794692
"Fus",0.0615903978324017
"LOC101055721",0.0615860064221276
"Xlr3a",0.0615601952313304
"Birc3",0.0615507466098402
"4931408D14Rik",0.0615356270052591
"Pcdhb6",0.0614651522798426
"C2cd4a",0.0614208027006103
"2810404M03Rik",0.0613947544091079
"Tirap",0.0613882458864857
"Mansc4",0.0613661076902643
"LOC105246004",0.0611640505686176
"6430590A10Rik",0.0611400102560087
"Pnpla1",0.0611398740654913
"LOC105242528",0.061106338823302
"LOC105242561",0.0611039458620016
"Tubb5",0.0610548735610187
"LOC105243862",0.061033573348052
"LOC102635389",0.0610097487728716
"H2-M5",0.0609720309645159
"Vmn2r-ps20",0.0609519659772102
"BC021891",0.060929802843545
"LOC102636048",0.0609256111706082
"Rpl19-ps7",0.0608650626724948
"Lrrc46",0.0608250132066878
"Pkd1l3",0.0608167078563496
"Acad12",0.0606784106479048
"LOC105244773",0.060665404779407
"LOC105245115",0.0606393544615477
"Npff",0.0606296656374319
"Agrp",0.0605859916498686
"Jmjd8",0.0605221685098894
"Rnf17",0.0605171936335709
"Mir744",0.0604646214019193
"Rpp21",0.0604225089027244
"Grb2",0.0604108312316264
"LOC105246840",0.060346780522182
"Pou5f2",0.0602817771558698
"Pdlim7",0.0602706011203284
"Tmem191c",0.060245614129759
"Spata4",0.0602283422232479
"4930522P08Rik",0.0601282352906966
"LOC105244171",0.0601251229791496
"4930519F16Rik",0.0601251098825188
"LOC105245917",0.0601221802300295
"Papl",0.0600822228964352
"9030624G23Rik",0.060075796846265
"Prss53",0.0600724769061065
"Pnmal2",0.060039931736574
"LOC105244091",0.0600225557244558
"Ubl3",0.0600123652472826
"LOC105243548",0.0599663442771036
"Fam171b",0.0599626885982277
"Ybx2",0.0599357898310896
"Polr2j",0.0599200431182522
"D9Wsu149",0.0599145654755989
"Ube2i",0.0598894904324452
"4932443L11Rik",0.0598718213513756
"Pfdn1",0.0598621247583307
"Fcer2a",0.0597984855127931
"Psmb5-ps",0.0597604437876987
"Ccdc60",0.0597521058711989
"Cnfn",0.0597411979237605
"Psma5",0.0597408163932225
"1700029I15Rik",0.0597246135071736
"9430037G07Rik",0.0596678106025285
"Kif24",0.0596622650270417
"LOC105244267",0.0596590601909323
"LOC105246805",0.0596318069592467
"LOC105243440",0.0596205485300669
"LOC105247220",0.0595935730055778
"Shpk",0.0595670719721214
"9530057J20Rik",0.0595567909379201
"Gadl1",0.0595460078726363
"Styxl1",0.0595432163088431
"LOC105247198",0.0595260066293137
"A930012O16Rik",0.0595219417757331
"Zfp706",0.0595103108506443
"LOC105245334",0.0595099038994132
"Prmt1",0.0595092406123158
"Hsf5",0.0594860605864078
"LOC105243929",0.0594766210689496
"LOC105246877",0.0594753003453221
"Mex3a",0.0594711269833796
"LOC105245335",0.0594688907169046
"Ptx3",0.0594635387668415
"Chil5",0.0593758323011961
"LOC105247257",0.0593681542048787
"Cbfa2t2-ps1",0.0593271552889912
"Prrc2c",0.0592815681018927
"LOC105245903",0.0592718993953913
"Bcl6b",0.0592620715150919
"LOC102637283",0.0592440546639176
"4930517O19Rik",0.0592192123376838
"Atp6v0d1",0.059153658907432
"LOC105246479",0.0591262947243612
"Fam133b",0.0591195826604507
"1810020O05Rik",0.0590614326708991
"LOC105247268",0.0590514594300919
"Zkscan7",0.0590118218678816
"LOC105244823",0.0589661743459294
"Tas1r1",0.0589081970801396
"LOC105244089",0.0589018906158546
"Marveld3",0.0588863801343405
"Gpr97",0.0588827991296096
"4933431G14Rik",0.0588617305903462
"Zap70",0.0588584816978276
"Wdr46-ps",0.0588579199019998
"LOC105245966",0.0588555324507576
"LOC105245585",0.0588442784537529
"1810041H14Rik",0.0588430178232712
"LOC102633277",0.0588305456657842
"LOC105246490",0.0588089225988391
"Dram1",0.058796869227399
"LOC105242865",0.0587663303112737
"LOC105242900",0.0586899704862614
"LOC105247042",0.0586501477028648
"Micall2",0.0586413793738935
"Fut2",0.0585376319042542
"Pcdhgb6",0.058530770961407
"Ppp2ca",0.0585276463894393
"LOC105242616",0.0585210768164076
"LOC105246115",0.0585034676853389
"LOC105244340",0.0584748618512459
"Eif5",0.0584718169340387
"4930511A08Rik",0.0584686227682423
"LOC105244996",0.0584639948016254
"K230010J24Rik",0.0584392946978857
"LOC105242742",0.0583972847388001
"C130023O10Rik",0.0583855487172904
"LOC105242994",0.058375345833362
"Ccdc172",0.0583669948441016
"Tekt2",0.0583575670218823
"LOC105246946",0.0583508640287333
"LOC105243512",0.0583233134722029
"LOC105244940",0.05828427010789
"Pcdhga10",0.0582284236296062
"LOC105246079",0.0582096924448916
"LOC105244105",0.0581700584362071
"Xlr3b",0.0581587953164497
"Shcbp1l",0.058140191164598
"Bcl2l15",0.0581348531037691
"Mif-ps9",0.0581304449683784
"LOC105244338",0.0580611077707993
"Calm3",0.0580416401931914
"Hprt",0.0580416401931914
"Snx3",0.0580416401931914
"LOC105242829",0.0579961589358838
"LOC105246394",0.0579794739490769
"Hspa9-ps1",0.057976620343176
"LOC105244652",0.0579460617529071
"6430531B16Rik",0.0579315936385887
"1700084E18Rik",0.0577254417946923
"Cyp4v3",0.0576290458522666
"Zbtb12",0.0576250185383323
"LOC105244242",0.0576083056150699
"C130060C02Rik",0.0575986235309545
"LOC105244432",0.0575750278820952
"Sgms2",0.0575609727655737
"4931430N09Rik",0.0575463959504231
"LOC105243477",0.0575428887012812
"LOC102640468",0.0575057421613
"LOC105243562",0.0574111303634324
"LOC102632382",0.0573955624186022
"Pcdhga8",0.0572818332776376
"LOC105244244",0.0572520166377102
"Btf3",0.0572479369519142
"Nmt1",0.0572445253268543
"Gng2-ps1",0.057238202813052
"LOC105245693",0.0571803591694973
"Marveld2",0.0571739173346764
"4933406C10Rik",0.0571604416462517
"LOC105244087",0.0571179952939186
"Fndc8",0.0569722356855892
"Acot6",0.0569650063607724
"Plekhn1",0.0569256789920388
"Nrl",0.0569154156720061
"Kmt2d",0.0569147756059555
"Ak7",0.0568853280035047
"Rbpsuh-rs3",0.0568701569998632
"LOC102640526",0.0568481726190859
"LOC105244245",0.0568387485050285
"Cyp2c52-ps",0.0568034672472304
"LOC102633469",0.0567905350065445
"Myb",0.056780726962011
"LOC105243545",0.0567328301211685
"LOC105245716",0.0566869899528154
"Snora21",0.0566763947121169
"LOC105244591",0.0566580369971232
"Clca3a1",0.0566302971258691
"Zbtb32",0.0565154262157353
"Sumo3",0.0564942940866413
"4930590J08Rik",0.0564827189836945
"Pcdhb15",0.0564807870530182
"LOC102640172",0.0564764058919884
"LOC105243331",0.056465225144189
"B3gnt4",0.0564521778427162
"LOC102640140",0.0563885284114048
"Pcdhga5",0.0563698416024114
"Vmn2r86",0.0563224390029016
"Pgpep1l",0.0563200649363163
"LOC105244993",0.0563011182309251
"4933424G06Rik",0.0562984551941243
"Parp10",0.0562840620233243
"Nuak2",0.0562338635418135
"Pcdha10",0.0562279038337077
"Mir3072",0.0561503458488815
"Snora74a",0.0561280330806696
"Tia1",0.056126785563625
"Mir125b-2",0.0561206098304423
"LOC105245463",0.0560957457359204
"LOC105247023",0.0560755691197781
"Peak1os",0.0560378678000502
"Rad21l",0.0560233825633396
"LOC105247258",0.05601269405106
"LOC105242821",0.0560097975802128
"LOC105242557",0.0559949103322426
"Map4k1",0.0559078090836935
"LOC105244309",0.0558949798990275
"A730013G03Rik",0.0558717703684881
"Synpo2l",0.0558144064725872
"E230029C05Rik",0.0558063928754073
"Pole2",0.0558052043086754
"Trpv3",0.0557960443657843
"Crebbp",0.0557957375513632
"LOC102639888",0.0557725667931118
"Ppp3r1",0.0557108924327897
"Zfp964",0.0556877657374186
"LOC105245856",0.0556614865723957
"A530072M11Rik",0.0556384620052467
"LOC105246239",0.0556378543418884
"LOC105242681",0.0555911235281035
"Snora7a",0.0555910363393833
"LOC105246067",0.055584848679045
"Ccr10",0.0555796659169734
"LOC105247062",0.0555537639182152
"LOC105244489",0.0555106742735793
"LOC105243212",0.0554997933669843
"LOC105244926",0.0554959166705441
"Srsf1",0.0554759344443222
"LOC105245038",0.0554492760188313
"Naalad2",0.0554478143987962
"Mgst2",0.0554328480861084
"Ppp2cb",0.0554208324271578
"Tdrd6",0.0554197558849946
"Oaz1-ps",0.0554008152567854
"LOC102639688",0.0553686255711472
"Mir1982",0.0553680258752834
"Bloc1s6os",0.055337289931864
"LOC105243082",0.0553090980957816
"4921534H16Rik",0.0552735374026745
"Fhl4",0.0552352358991484
"Mir181b-1",0.0552075671877099
"4930442E04Rik",0.0551724766851002
"Rsph14",0.0551574335685138
"LOC102637491",0.0551396899541909
"2410007B07Rik",0.0551395202107816
"Anxa13",0.0550958075786857
"Mir207",0.0550897323881197
"Myo18b",0.0550856355843563
"Insl5",0.0550605038169803
"Smt3h2-ps",0.0550141918253211
"Fam198a",0.0550053877448542
"Snord55",0.0549803082929182
"9230116N13Rik",0.0549793610057088
"LOC105245126",0.0549754656484548
"9530036M11Rik",0.0549753799225012
"LOC105243124",0.0549560406923065
"Gp1ba",0.054949617565585
"LOC105243429",0.0549310221542042
"Mb21d1",0.054902136265928
"Atp2b2",0.0548069451029451
"Pcdhb2",0.0547948816147672
"Clic3",0.0547901856208349
"9530051G07Rik",0.0547892091089237
"Mageb16-ps1",0.0547240351939519
"LOC105243965",0.0547220780908123
"LOC105242794",0.0547118432402987
"A930007I19Rik",0.0546717192257891
"Pcdha8",0.0546716799823345
"Snora68",0.0546711250571911
"Tcp11",0.0546637774718857
"Aspdh",0.0546589429909141
"Zfp947",0.0546421734869424
"Rnf223",0.0545968316042552
"LOC102642783",0.05458654035882
"Zmynd12",0.0545684740745094
"Tepp",0.0545661184346158
"9330162B11Rik",0.0545448703878953
"A130051J06Rik",0.0545388754370136
"LOC105246642",0.0545262628223234
"Cfap99",0.0544939033050423
"Actg1",0.0544833545605889
"A230072E10Rik",0.0544756244095422
"Arhgap40",0.0544654986100394
"LOC105246895",0.0544568633054398
"LOC105245311",0.0544239898701266
"LOC105244064",0.0544146369754378
"2700089E24Rik",0.0543760572415459
"LOC105245534",0.0543684175029219
"LOC102638940",0.0543529446555195
"LOC102638150",0.0543226239131195
"LOC105246519",0.0543222434873002
"LOC102638089",0.0542994438926768
"4930500A05Rik",0.0542608888555053
"LOC105247095",0.0541843966788378
"A430093F15Rik",0.054176470417808
"LOC105246415",0.0541497819750898
"LOC105245377",0.0540913450553014
"0610043K17Rik",0.0540875519478801
"Zbtb39",0.0540731566768102
"LOC102636028",0.0540514200658546
"Tlcd2",0.0540100553777745
"LOC102634486",0.0539648777170827
"Polb",0.0539415449008319
"1700087I21Rik",0.0539314156035546
"LOC105242925",0.0539200744702073
"Crb1",0.0539092741941392
"Asb14",0.053907579418047
"LOC105242413",0.0539031337680392
"LOC105243478",0.0538963280453869
"LOC105244662",0.0538836253642709
"AF357355",0.0538782283191582
"Tpi-rs9",0.053873423883953
"Sf3b1",0.0538697590105519
"Gsg1",0.0538665361632696
"LOC105245681",0.0538590301236115
"LOC105244605",0.0538439316746492
"LOC105245491",0.0538079761633405
"Dgkeos",0.0538076828951339
"4833411C07Rik",0.0537805128021153
"Rnu12",0.0537688405497939
"Exoc3l4",0.0537399545934097
"Nol7",0.0536904664329675
"Mpc1-ps",0.0536230406522694
"LOC102638962",0.0536031124186298
"LOC105244444",0.0536019458549413
"LOC102637336",0.0535994324939722
"Ankrd2",0.0535957264235289
"Dnaja1",0.0535714285708851
"Edf1",0.0535714285708851
"Mif",0.0535714285708851
"Nme1",0.0535714285708851
"Rpl24",0.0535714285708851
"Selk",0.0535714285708851
"Amd-ps7",0.0535585228440106
"AV051173",0.0535411860924218
"5430431A17Rik",0.0535387821028151
"Ttc21a",0.0535016891362196
"LOC105244494",0.0534772518456351
"LOC102633086",0.0534672763799073
"Rab11b",0.0534438839396345
"Gja6",0.053426872223075
"Chek1",0.0534240910545078
"Anapc11",0.0534229883017305
"Rpl14",0.0534229883017305
"Zranb2",0.0534229883017305
"Slc9a3",0.0534221006087401
"Kcng3",0.0534055109963778
"Rplp0",0.0533971330834575
"1700061G19Rik",0.0533890151177647
"A430105I19Rik",0.0533668548916737
"4930558K02Rik",0.0533224654940608
"Kmt2e",0.0533079066065864
"LOC105247168",0.0532897821991126
"Hyal3",0.0532823077266487
"LOC105246390",0.0532557570797516
"LOC105244446",0.0531961884090723
"0610039H22Rik",0.0531641669474585
"Dnase1",0.0531496900643366
"Ascl3",0.0531468536979191
"Slc22a13b-ps",0.0531295012615975
"LOC102643046",0.0531156196419989
"Mir3101",0.0531051011025193
"Mamdc4",0.0531017416582301
"Phf11c",0.0530671604587762
"Elmo3",0.0530639339494453
"Lrrn4cl",0.0530322742941278
"Itgae",0.0530020306318863
"4833438C02Rik",0.0529848507741692
"Pcsk9",0.0529827493564652
"Ppifos",0.0529439446616706
"Mir128-1",0.052940499115162
"LOC102638268",0.0529043765485319
"Nap1l1",0.0529041066917187
"Slc2a12",0.0528917029391172
"LOC102635705",0.0528781424853368
"Zfp607",0.0528703599505462
"LOC105244005",0.0528658244279498
"Rbm3os",0.0527897412672096
"LOC102642641",0.0527881005903825
"LOC105244600",0.0526430948078856
"Snord65",0.0526428150210603
"Tg",0.0526071387183046
"Egf",0.0525114391495399
"Hpn",0.0524856848959356
"Dctn6",0.0524167296512058
"Spag8",0.0523916316085749
"Ssc4d",0.0523368331765464
"Spns3",0.0523347076121129
"Pin1rt1",0.0522776672900465
"Perm1",0.0522193851602787
"LOC105244418",0.0521939290221845
"Mir1906-2",0.0521821006039958
"LOC102631653",0.0521574657833765
"Cd47",0.0521495992686969
"Fgl1",0.0521482941205247
"LOC105245256",0.0521443427611386
"Pde6g",0.0521350506620584
"Mir5136",0.052115586053953
"Mir344c",0.0520889844089452
"LOC105243237",0.0520783490467647
"Zfp185",0.0520490254409882
"Mir22",0.0520330184148029
"LOC105246372",0.0520273483087431
"Ttc36",0.0520266682105493
"Dnajc5b",0.0520141276107138
"Eno2",0.0519825321966789
"Syna",0.051965470031939
"Rbm6-ps1",0.0519562870873889
"Zfp953",0.0519231107682368
"LOC105245882",0.0519089508760834
"C330011M18Rik",0.0519007266351436
"Tmem81",0.0519004830512261
"1700034H15Rik",0.0518817861666947
"LOC102637720",0.0518674585826095
"LOC105246560",0.0517984547294787
"Hmgn1",0.0517711076656757
"LOC102634233",0.0517677293557161
"Psma2",0.0517488354757972
"LOC105242562",0.0517315070464314
"LOC105246878",0.0516925064964737
"Klhl31",0.051682339855875
"St8sia3os",0.051681386918485
"LOC100534383",0.0516786201610972
"LOC105243352",0.0516667076221833
"LOC105242732",0.0516611710171461
"LOC105244183",0.0516552664693886
"AA387200",0.0516515859077437
"Abcc12",0.0516413832841946
"1700016J18Rik",0.0516224746712146
"LOC105245842",0.0515780546379627
"LOC105245059",0.0515779957522711
"Dync1i1",0.0515692494942847
"Trat1",0.0515096069381754
"LOC105246105",0.0515053782541885
"LOC102638785",0.0514764807235941
"Fam71f2",0.0514175062683416
"Casc1",0.0513915143636704
"LOC105242596",0.0513774242344856
"Ccdc89",0.0513627791871095
"Tubb2a-ps2",0.0513377767061883
"4933408B17Rik",0.0513083712042752
"Gsk3b",0.0512997818786294
"LOC105244875",0.0512983103480772
"LOC105245835",0.0512534695894988
"LOC102641103",0.0512143824878629
"Pcdhga4",0.0511960330228261
"Cycs-ps3",0.051188250810049
"LOC105246412",0.0511608080461561
"LOC100503496",0.0511299120337546
"Ccdc63",0.0511104031794918
"Ppef2",0.0511067514298919
"Hhipl2",0.0510991873376601
"Mss51",0.0510947762708093
"Cbx3",0.0510556393726521
"LOC105244106",0.0510467925430235
"Mir6899",0.0509978892653252
"LOC105245017",0.0509446132467685
"Mir153",0.0508871162470654
"LOC105245873",0.0508796367048669
"LOC105247289",0.0508775615303257
"LOC105242855",0.0508240531604227
"LOC105243318",0.0507989983528512
"Mfi2",0.0507971503230408
"Lppr4",0.0507881156922486
"Zmynd11",0.0507828223011254
"Epha1",0.0507678984579308
"Exoc3l2",0.0507530072153306
"4931423N10Rik",0.0507389057741334
"A930006K02Rik",0.0507194408679891
"LOC105242436",0.0507140832834175
"Pgk1-ps1",0.0506596902613246
"Chtf18",0.050587103363414
"4930599N23Rik",0.050517620100869
"D330050I16Rik",0.050498188921486
"LOC105242926",0.0504842354402412
"LOC105246862",0.0504247973478503
"LOC105245575",0.0504051571742022
"Arpc2",0.0503996245368413
"LOC105246763",0.0503728617802434
"1700054M17Rik",0.0503489552875051
"Slc10a1",0.050341734942454
"Palb2",0.0503275609964524
"LOC105243735",0.0503203779001996
"LOC105243886",0.0502926961703322
"LOC105247204",0.0502824365865713
"Murc",0.0502791887511666
"LOC105246017",0.0502585230490011
"Strc",0.0501978769980705
"LOC105244094",0.050173886794193
"LOC105246753",0.0501482752609645
"4930528A17Rik",0.0501176795385779
"Tpt1-ps4",0.0500979785417982
"DQ267100",0.0500959230743597
"Mir7047",0.0500861309523739
"AA986860",0.0500464792336174
"Nlrp5-ps",0.0500377780633526
"Opn4",0.0500261815498527
"Zscan2",0.0499828795178686
"Fhad1os2",0.0499740680497898
"Rslcan18",0.0499697876240696
"LOC105243451",0.0499633059866062
"1700102P08Rik",0.0499423528249852
"Nedd4",0.0499341729671118
"Col9a1",0.0498873661819323
"6030408B16Rik",0.0498747583939711
"BC016579",0.0498712462442631
"LOC102634956",0.04986728938561
"LOC105243503",0.04985250953181
"Cdk3-ps",0.0498455178572861
"Hist1h1d",0.0496665075777461
"Arl4aos",0.049644405804317
"LOC105246475",0.0496375887613164
"LOC105244491",0.0495857838481508
"Mir3099",0.0495786372850922
"LOC105244452",0.0495383644171158
"Snord14a",0.0495064409349994
"Pcdha1",0.0494903074640286
"Epn3",0.0493440505778192
"Ttc23",0.0493270470517966
"Ap5b1",0.0493094469012966
"Fhod1",0.0493037616506597
"LOC105246156",0.0492580762233909
"LOC102631547",0.0492282804637195
"1700055D18Rik",0.0492064159297169
"Speer4b",0.0491645910266884
"LOC105246005",0.0491608108533963
"Anp32a",0.0491491747479331
"LOC105245780",0.0491393276274365
"Rpl31-ps12",0.0491271856793252
"5530401A14Rik",0.0491189361525881
"Scarna13",0.0491066451337573
"Phospho1",0.0490872199737978
"Olfr856-ps1",0.0490693850817143
"2700012I20Rik",0.0490659833734431
"LOC105246658",0.0490634788817157
"4831440D22Rik",0.0490634525573873
"Rpl30-ps10",0.0490409413552109
"Ap2s1",0.0490385665628292
"Adam4",0.0490243521056115
"Snap91",0.0490186004048705
"Actr2",0.0490031748602556
"E330011O21Rik",0.0489753631436237
"Rimbp3",0.04896856881786
"LOC102632096",0.0489168653633364
"LOC105245912",0.0489060113687202
"LOC105242633",0.048869099589196
"LOC105243402",0.0488205075955122
"D830026I12Rik",0.0487470802369057
"LOC105243916",0.0487406545576715
"LOC105242826",0.0487385155832116
"Trim43a",0.0486882489278243
"LOC105246294",0.0486854388241309
"LOC105242894",0.0486718619734581
"A330032B11Rik",0.0485910880308559
"LOC105246457",0.0485807052684139
"Rep15",0.0485800671549574
"Hepacam2",0.0485793477751789
"Rpl36-ps3",0.0485682562817546
"Kcnh8",0.0485592922977443
"Hmgb1-ps6",0.0485562650170994
"Actn3",0.0485178773447254
"1700003G18Rik",0.0484781908455704
"LOC105242560",0.0484698769207548
"1810012K16Rik",0.0484534206531188
"LOC105243316",0.0484411628626049
"Scarf1",0.0484357630146789
"A730011C13Rik",0.0484194211745491
"Wbscr25",0.0484185374036776
"Prdm11",0.0483766082553599
"LOC105244088",0.0483731348020049
"Npr1",0.0483662530430325
"Cyp2r1",0.0482970418822579
"LOC102636313",0.0482853174053575
"LOC105246665",0.0482415862492883
"Ccdc81",0.0482166119257239
"1700015F17Rik",0.048211340053111
"Fgf2os",0.0481762849617379
"LOC105246302",0.0481192924730242
"LOC105244044",0.0480827327227639
"Arl3",0.0480827269505423
"Asprv1",0.0480758008660105
"LOC102637469",0.048032310684329
"LOC105246962",0.04798467138783
"Kbtbd6",0.0479303746890485
"Il17rb",0.0479236493399395
"Mir100",0.0479061097322125
"Tgfbr3l",0.0479012761117517
"4930513N10Rik",0.0478732041216407
"Vmn2r118",0.0478521912592852
"LOC105246555",0.0477834512652571
"Spata32",0.0477510487517782
"Rpl19-ps4",0.0476957698230714
"4930545L23Rik",0.0476507695157031
"LOC105243023",0.0476305563459865
"LOC102642244",0.0475753405624936
"Arid3c",0.0475689964262565
"Dnase2b",0.0475475782552916
"LOC105244562",0.0475016138746615
"Dnaaf1",0.0474855748582544
"Palm3",0.0474731768043475
"LOC105245884",0.0474696458633306
"BC049762",0.0474560364619218
"Cct3-ps1",0.0473974447164644
"Upk1a",0.04737020425546
"LOC105244008",0.0473600663888774
"LOC105244014",0.047344851468728
"LOC105246918",0.0473359165467952
"Pcdhga1",0.0472657279353687
"LOC105245252",0.0472548098595505
"C4a",0.0472383706067055
"Atp8b5",0.0472083906877254
"Map3k19",0.0471706442979452
"LOC105245511",0.0471527569651519
"LOC102639172",0.0471497201463103
"DQ267101",0.0471234838630931
"LOC105243122",0.047090930741453
"LOC102640838",0.0470545348925839
"Prss48",0.0470476162929334
"LOC105242445",0.0470433272611097
"2810454H06Rik",0.0470348327471836
"Tmem28",0.0470243883590897
"LOC105244401",0.047014509071798
"LOC105247192",0.0470057439866249
"Prrg4",0.0469967827339564
"1700039M10Rik",0.046980963376246
"LOC105242976",0.0469721868092791
"Catsperg1",0.0469678841282271
"LOC105246835",0.0469473746099021
"Sh3bgrl3",0.0469290259396264
"AW011738",0.0468530779278174
"LOC105247164",0.0468334621550599
"4930444A19Rik",0.0468305412000379
"Mettl21b",0.0468157298060817
"Fam109b",0.0467888101387631
"Hsf2bp",0.046783991890454
"Rps11-ps3",0.0467825681915986
"LOC105243668",0.0467474384001613
"Amh",0.0467406554920537
"1700102H20Rik",0.0467344046103968
"Pp2d1",0.0466972512661162
"Atp6v1f",0.0466939775906359
"Dad1",0.0466939775906359
"Eif4a2",0.0466939775906359
"Gabarap",0.0466939775906359
"Rpl19",0.0466939775906359
"Rps7",0.0466939775906359
"Slc22a17",0.0466939775906359
"Dnd1",0.046572975136669
"Marcksl1-ps5",0.0465665557715612
"LOC105245809",0.0465571973095694
"LOC105245508",0.0465550565121275
"Hist1h4n",0.0465474839942069
"LOC105243139",0.0465171218374848
"LOC105246003",0.0465097150413943
"Zfp456",0.0464845817926708
"LOC105243776",0.04646344974476
"LOC105244166",0.0464094069088325
"1700018L02Rik",0.0464043628281032
"Clhc1",0.0463947256948358
"Rpl17-ps4",0.0463833663489559
"G370120E05Rik",0.0463730065642777
"LOC105246419",0.0463230354485682
"B3gnt6",0.0462958212399589
"2210416O15Rik",0.046232395510466
"Ensa",0.0462321759379907
"LOC105242725",0.0461990435400721
"Pidd1",0.0461805598730956
"Klhl38",0.0461789060006627
"LOC105244490",0.0460820524503041
"1700007B14Rik",0.0460805541571786
"0610039K10Rik",0.0460700538896145
"LOC105244889",0.0460187529433452
"LOC105246861",0.0459940151828005
"1700123O21Rik",0.0459875365567879
"LOC105245435",0.0459812634337585
"LOC105243518",0.0459715932999104
"Apc-ps1",0.0459606901946047
"Igl",0.0459512969695331
"Rpl27-ps1",0.0459343017851531
"Klhl41",0.0459303638213374
"Pcdha3",0.0459215878543133
"Med28",0.045900124897592
"Mir320",0.0458945002913035
"LOC105243565",0.0458853128363543
"LOC105246308",0.0458761895443977
"LOC102636158",0.0458399775408141
"LOC105243563",0.0458352049930263
"Hspe1-ps2",0.0458334816395686
"LOC105243151",0.0458165958575217
"Mir7-1",0.0457721219050734
"1700034I23Rik",0.045748276802
"Anks1b",0.0457397624784737
"Tectb",0.0457228833954649
"LOC105245183",0.0457180305596301
"LOC105246122",0.0457010624613534
"LOC105246839",0.0456907635592394
